Id,TARGET_5Yrs
0,0.8194615244865417
1,0.7974624633789062
2,0.9418267607688904
3,0.970779299736023
4,0.79668790102005
5,0.902229905128479
6,0.7660285830497742
7,0.8015235662460327
8,0.8438997268676758
9,0.6700143218040466
10,0.8697798848152161
11,0.9120633602142334
12,0.7317350506782532
13,0.8936910629272461
14,0.9691151976585388
15,0.9412772059440613
16,0.9412482976913452
17,0.8194543123245239
18,0.4757113456726074
19,0.947921872138977
20,0.9582966566085815
21,0.8893114328384399
22,0.9254346489906311
23,0.7770929336547852
24,0.934064507484436
25,0.9103501439094543
26,0.9000132083892822
27,0.9607676863670349
28,0.8959852457046509
29,0.9061850905418396
30,0.8514731526374817
31,0.8313603401184082
32,0.7263455390930176
33,0.8634746670722961
34,0.6345577836036682
35,0.6567699909210205
36,0.7721856832504272
37,0.7245668172836304
38,0.8318943381309509
39,0.9724783301353455
40,0.9866308569908142
41,0.8610135316848755
42,0.8051939010620117
43,0.8646456599235535
44,0.8480748534202576
45,0.8896844983100891
46,0.8349783420562744
47,0.808553159236908
48,0.7992172241210938
49,0.7488569021224976
50,0.7285304069519043
51,0.8040986657142639
52,0.903393030166626
53,0.5546110272407532
54,0.9787541031837463
55,0.8270650506019592
56,0.9210337996482849
57,0.5698970556259155
58,0.8995358347892761
59,0.9861004948616028
60,0.9655023813247681
61,0.8027582168579102
62,0.8315107226371765
63,0.9384579062461853
64,0.8791291117668152
65,0.5419392585754395
66,0.7604380249977112
67,0.5590507388114929
68,0.8219360709190369
69,0.7873426675796509
70,0.9516394734382629
71,0.9432297348976135
72,0.8072126507759094
73,0.6983121633529663
74,0.8783431053161621
75,0.8384867310523987
76,0.8189302682876587
77,0.806908905506134
78,0.8611454367637634
79,0.962300717830658
80,0.9283584356307983
81,0.8904092907905579
82,0.8828432559967041
83,0.7828064560890198
84,0.782282829284668
85,0.3473406434059143
86,0.8050214648246765
87,0.8269076943397522
88,0.712519109249115
89,0.8618434071540833
90,0.9126585721969604
91,0.742557168006897
92,0.9410749077796936
93,0.9466915130615234
94,0.7858438491821289
95,0.9655224680900574
96,0.9255198240280151
97,0.9583900570869446
98,0.6422166228294373
99,0.936901330947876
100,0.9199051856994629
101,0.9290432333946228
102,0.9693079590797424
103,0.8630243539810181
104,0.9149500727653503
105,0.9240790009498596
106,0.9203673601150513
107,0.5488419532775879
108,0.91811203956604
109,0.615136981010437
110,0.9657751321792603
111,0.855885922908783
112,0.5948225855827332
113,0.9561103582382202
114,0.9156643152236938
115,0.9802232980728149
116,0.8551628589630127
117,0.7067592144012451
118,0.7365145683288574
119,0.7306999564170837
120,0.9603272080421448
121,0.607318639755249
122,0.9663710594177246
123,0.9146490097045898
124,0.8522456884384155
125,0.9567999839782715
126,0.8289528489112854
127,0.9189550876617432
128,0.9471966028213501
129,0.7783843278884888
130,0.8588664531707764
131,0.9463383555412292
132,0.808337390422821
133,0.8582763671875
134,0.7837123274803162
135,0.9093365669250488
136,0.9399884343147278
137,0.9661045074462891
138,0.8720049858093262
139,0.7530651688575745
140,0.9334812760353088
141,0.9539032578468323
142,0.7809706330299377
143,0.8004942536354065
144,0.8494362235069275
145,0.8925336599349976
146,0.6244978904724121
147,0.6805774569511414
148,0.9389364123344421
149,0.7540358304977417
150,0.910916805267334
151,0.8944455981254578
152,0.8335694074630737
153,0.8754346966743469
154,0.9559463262557983
155,0.9357688426971436
156,0.559180498123169
157,0.8580750823020935
158,0.9733448624610901
159,0.5792930126190186
160,0.8131126761436462
161,0.9493472576141357
162,0.866091787815094
163,0.7719002962112427
164,0.8735155463218689
165,0.9507336020469666
166,0.9496909976005554
167,0.7594967484474182
168,0.9635546207427979
169,0.9510701298713684
170,0.789875328540802
171,0.8169090747833252
