Id,TARGET_5Yrs
0,0.5112535118094543
1,0.4568520617401132
2,0.6899611279986013
3,0.7449018849260232
4,0.3707634008767064
5,0.703398988508654
6,0.39042518445282876
7,0.4576681955867146
8,0.5302619402580067
9,0.2279554199524567
10,0.586254988989187
11,0.7283319256929557
12,0.35444461070101185
13,0.8032604863637268
14,0.8653737402074633
15,0.7696645440296784
16,0.7314202066914937
17,0.46672834364222704
18,0.25267765184916996
19,0.7442892629618144
20,0.9061060360283171
21,0.9566999482197692
22,0.7417335624497369
23,0.4135818370671623
24,0.6929575379736749
25,0.747667313173468
26,0.626707149669528
27,0.8504980208518063
28,0.6131558679193635
29,0.5802920529443957
30,0.5975117303856192
31,0.4561599328171745
32,0.3812899014691134
33,0.399767487199154
34,0.3372218505099824
35,0.3577429182519194
36,0.36290082995656153
37,0.3131350590820565
38,0.5908522088489773
39,0.7829446073338163
40,0.8631719407097713
41,0.5686829743345454
42,0.43896450004525533
43,0.48116070940429573
44,0.5070588158901465
45,0.5923520654980315
46,0.481057856119317
47,0.43436208388976055
48,0.4416755925813003
49,0.3544622113044986
50,0.4576172506212401
51,0.4857783360339376
52,0.7323244804625165
53,0.17786911370462147
54,0.8528340206388457
55,0.4451644305772018
56,0.5959167536710038
57,0.19452778665950027
58,0.570372299962768
59,0.9285151640776697
60,0.7661447390172469
61,0.5026435075204959
62,0.49902822723666496
63,0.9054292416872811
64,0.6340359975076456
65,0.20678638730079343
66,0.3988337791277778
67,0.4223334417528766
68,0.3980710800576488
69,0.5654552981990033
70,0.7853625820990348
71,0.671147858598645
72,0.6313452195492338
73,0.4082498374862087
74,0.5004635286026697
75,0.3945735984590975
76,0.46245555184653264
77,0.4693133124632387
78,0.6321387359000324
79,0.8082295838879822
80,0.7782791949202656
81,0.6704787784986218
82,0.596254426144903
83,0.3390587867069444
84,0.33646466149608817
85,0.13918210833541686
86,0.43567940642927255
87,0.5312953047030071
88,0.33341094900724083
89,0.5254750167848166
90,0.6151536239007209
91,0.2731321644514778
92,0.7477938124566805
93,0.7679588784576022
94,0.5202796005593889
95,0.7313072909919514
96,0.8224399766190504
97,0.8335779904314476
98,0.19501788691553043
99,0.6572807402573789
100,0.5826486879042423
101,0.6704031742561724
102,0.7955812624491257
103,0.5674145302372025
104,0.5669207820002025
105,0.6376002530385497
106,0.7491467077965115
107,0.23378082322600444
108,0.7146054194752683
109,0.2586042826140202
110,0.7874027340453242
111,0.4685600546405169
112,0.26344878584164877
113,0.7899753338122844
114,0.6971597566171233
115,0.8266958370187864
116,0.42112742256823565
117,0.32070756597494954
118,0.41400744310808346
119,0.332522518273666
120,0.7841141650953088
121,0.29246345073814684
122,0.7937320538736032
123,0.6516843947760274
124,0.44767511274069294
125,0.7718602400609339
126,0.4827493306324888
127,0.6203652242767506
128,0.6375210478314388
129,0.399957821240793
130,0.5991349652590913
131,0.8108183161608884
132,0.44070169003429205
133,0.5858625779158019
134,0.6366107522402936
135,0.6430498512426489
136,0.7566408204515644
137,0.7451380405404076
138,0.6737176690685034
139,0.36335592934197747
140,0.6960111408580344
141,0.7156919098316369
142,0.45465200432714736
143,0.46537305993172895
144,0.4442730333896336
145,0.5401405054593774
146,0.29908862475368997
147,0.36612983598256943
148,0.7656872367880295
149,0.3012707498130211
150,0.5875026292773426
151,0.5071186587360823
152,0.409935162734332
153,0.7744615958798269
154,0.702831858603901
155,0.7491796908374861
156,0.1807852707371373
157,0.4532657404071308
158,0.8703768159662458
159,0.2584858801651803
160,0.36707887045002535
161,0.8450183457139295
162,0.4251607920402867
163,0.37391857974309867
164,0.6205106815645242
165,0.8008299524648114
166,0.8351678717741292
167,0.4613746122179402
168,0.7754232526652325
169,0.827916577570287
170,0.3148233975329802
171,0.411363633422729
172,0.7600309425804611
173,0.7367935819127485
174,0.7345052009690901
175,0.7382484441033534
176,0.41089900494248294
177,0.5275030703054621
178,0.421131026743271
179,0.34061319827864667
180,0.5721457158413803
181,0.9569194009363429
182,0.7657229359394082
183,0.2494605076058709
184,0.686168116021602
185,0.29521675280436155
186,0.10315949462556083
187,0.6761880738284446
188,0.7591535998445265
189,0.4395806218060072
190,0.3108757486125671
191,0.43965051607687927
192,0.3736344881489911
193,0.5716887913738754
194,0.7231898393738306
195,0.4518301778161628
196,0.7922635770069315
197,0.4448247704334238
198,0.41168157893351437
199,0.37724708424737274
200,0.37742015904144754
201,0.46456477476320207
202,0.27711614723760714
203,0.5499238885954741
204,0.29799233825027976
205,0.17843264694995395
206,0.401553385287161
207,0.746642238180556
208,0.4418274241377698
209,0.8872106258982566
210,0.589075639662145
211,0.7238794384450031
212,0.8235448637225338
213,0.7258214239487367
214,0.6429030633166332
215,0.7905693649866509
216,0.40604103777862965
217,0.29133954560572506
218,0.3850040485604027
219,0.6764846951873751
220,0.9245993782075057
221,0.6224843020543699
222,0.474538592245037
223,0.21747900513010776
224,0.6936234162131797
225,0.4250921789405755
226,0.5945077978462904
227,0.6612012699738576
228,0.4376560804390555
229,0.468730172977143
230,0.7516179265859745
231,0.433157185617483
232,0.4896192321795047
233,0.7771179755805034
234,0.5028843602445136
235,0.913306118584591
236,0.6726194155226283
237,0.299294947830842
238,0.5550116678741306
239,0.7750220674088864
240,0.9092512225177887
241,0.5672910142344034
242,0.6432499866836401
243,0.573681071439433
244,0.8170875469666338
