Id,TARGET_5Yrs
0,0.7971549879000757
1,0.8219520393965365
2,0.9388244214662986
3,0.9526865081659567
4,0.7875084481734809
5,0.9243102178708207
6,0.771667692298367
7,0.8106814571012224
8,0.8426249574782793
9,0.7430397676082727
10,0.8551974685910627
11,0.9160623944492441
12,0.850054858112444
13,0.9055200014538809
14,0.950598727731959
15,0.9310292548695334
16,0.9625743398638489
17,0.8291613208129301
18,0.5993578336158175
19,0.9328040447640691
20,0.9619577346664367
21,0.9346847765782647
22,0.9250228559163546
23,0.682828828444502
24,0.9022866527853993
25,0.9325950162725947
26,0.9057770186980496
27,0.9590470594409606
28,0.9185510168994164
29,0.8995451143757135
30,0.8477116025898906
31,0.8457915407753055
32,0.7547308308786992
33,0.8254309747682622
34,0.6470741449604989
35,0.6671701043854262
36,0.786341572680777
37,0.7440581461062347
38,0.8614197021339195
39,0.9583446658699635
40,0.9758223781148402
41,0.7974710979426785
42,0.7772485152060705
43,0.8493272385160852
44,0.8123389748272061
45,0.8932965682802405
46,0.8468133244881557
47,0.8232267759444073
48,0.8442670788640666
49,0.7769090741056122
50,0.7487904640001277
51,0.8136086907587962
52,0.9183218571203966
53,0.4973668974071477
54,0.9710588612314575
55,0.8569636890653275
56,0.9072542352500081
57,0.6454861159287955
58,0.9374629201495386
59,0.9732662721686441
60,0.9390573016827214
61,0.857437302407583
62,0.8167302187874556
63,0.964718774520732
64,0.8910318707058875
65,0.598815248401081
66,0.7699549467441857
67,0.5339772125069423
68,0.7731057279409024
69,0.8603805115835147
70,0.950334662806988
71,0.9218580410822685
72,0.8361110610326726
73,0.752779820894628
74,0.8550526911101155
75,0.8154626175488535
76,0.8645676527617124
77,0.8346156877878754
78,0.8680781215486709
79,0.9449218270611777
80,0.9375500739225067
81,0.8639633916203671
82,0.8921261108387184
83,0.741412677382775
84,0.7328694235526123
85,0.4654396562406639
86,0.8177929524787081
87,0.8117511658214205
88,0.7207672598316813
89,0.8588138793339261
90,0.9179233007253562
91,0.7736431880927807
92,0.9440592626054499
93,0.9283474028595327
94,0.8403655042956845
95,0.9585818043901106
96,0.9396329572371732
97,0.9512894274207455
98,0.7000503760429182
99,0.9240383359857469
100,0.8830446697813243
101,0.9096956818395641
102,0.9538600923321935
103,0.8585661578065651
104,0.9019840207463592
105,0.9302180201794245
106,0.9166622878417872
107,0.5644255999644185
108,0.9173510574358495
109,0.3787383993406818
110,0.9630730050290567
111,0.8500853380639001
112,0.6131035500374878
113,0.9478134256137275
114,0.8666277255807278
115,0.9648807204183223
116,0.8666411099457458
117,0.7432105244275041
118,0.8194083863423451
119,0.7190442310149102
120,0.9522351131393544
121,0.684792748873951
122,0.9464413333908713
123,0.8916411979911856
124,0.8331304442363363
125,0.9666220131884709
126,0.8372759481102653
127,0.9246045348644495
128,0.9388045419470471
129,0.7555802618918107
130,0.8448249255506142
131,0.9346861257655824
132,0.8398654313024401
133,0.8680062717747948
134,0.7250465422002019
135,0.8982324869307327
136,0.9385846279968426
137,0.9501498764467492
138,0.8924144731490807
139,0.7509871740439313
140,0.9511003834042735
141,0.9092069155617968
142,0.7731735850832033
143,0.819392800076243
144,0.8602200196131635
145,0.9018234940785291
146,0.5328249697742492
147,0.6886784392025564
148,0.9463552948266294
149,0.7120493711584243
150,0.9193532772725557
151,0.8832640058117148
152,0.8251385047807717
153,0.6037191676637191
154,0.9501832144355559
155,0.9473856834578285
156,0.6193112370016655
157,0.8663296202801648
158,0.9570765114417648
159,0.6743811878865702
160,0.8356426036712852
161,0.9506397136558956
162,0.7591247498934557
163,0.7605040686830725
164,0.867221696636346
