Id,TARGET_5Yrs
0,0.4727124418956027
1,0.5232062440408858
2,0.7607825391047307
3,0.8039757783203109
4,0.4274184554788465
5,0.5500639481029198
6,0.3967486741233341
7,0.48335158938339795
8,0.4843492893439376
9,0.36422430270631867
10,0.608095849303398
11,0.6984460611815315
12,0.49037754446377424
13,0.7767474166528151
14,0.7616795513556881
15,0.7418458186922263
16,0.8104066561634695
17,0.5320671054651849
18,0.3497513658166664
19,0.7096347817592419
20,0.8478826517874329
21,0.6567102493101574
22,0.6927437183493473
23,0.44931094348924233
24,0.6712067276338987
25,0.6852644295431316
26,0.6861653483967914
27,0.796636038990409
28,0.7108249364561585
29,0.5542028500178285
30,0.5901631830921561
31,0.5642490316903008
32,0.47141040772563186
33,0.41623688408768195
34,0.39983500484308393
35,0.3161537523658622
36,0.42762271160548276
37,0.36256816827795
38,0.5322421421620875
39,0.7963556754134302
40,0.880749817346112
41,0.5458074798530408
42,0.4239068521720269
43,0.4651509930863251
44,0.5216832159074235
45,0.6185739017785445
46,0.5405984369513163
47,0.4746726042218549
48,0.46967077110222794
49,0.465865776552537
50,0.3965739565006991
51,0.4519572425834592
52,0.6911930049344912
53,0.3127846624251103
54,0.8564696446222386
55,0.5114996599493631
56,0.6971661014756676
57,0.3698521744284281
58,0.7740327849916994
59,0.8762504209722612
60,0.7923907533351976
61,0.46711159705287525
62,0.5295582766484632
63,0.7881854515611975
64,0.5727459565303512
65,0.2374107052149334
66,0.40576414820156576
67,0.31065441150744766
68,0.39405331284600825
69,0.6126322197944511
70,0.7952575348820524
71,0.7241237865850336
72,0.47933471209278516
73,0.3792628615865636
74,0.5091677654719677
75,0.5568551512985531
76,0.41330825571000174
77,0.4781455194278332
78,0.5878115121425299
79,0.8124200917619726
80,0.7589155293441304
81,0.6459935089344536
82,0.5891014243492999
83,0.4618513017192847
84,0.42108322958722477
85,0.2801913720883902
86,0.48312171331404996
87,0.44218763093536567
88,0.34459999379000467
89,0.4662110678301203
90,0.6798410019265797
91,0.3754445993108921
92,0.6826403045138326
93,0.7320722447780981
94,0.5249571043902402
95,0.7813151092852901
96,0.7039593078189115
97,0.7931919034920716
98,0.38060783106222157
99,0.7115014234948579
100,0.6363128030282134
101,0.6857765844919511
102,0.8118853427620792
103,0.5500354185524475
104,0.6412321329740686
105,0.6966667695259312
106,0.7081661986052314
107,0.28147607320265283
108,0.6668648384243938
109,0.35361267939193
110,0.8258244515706484
111,0.5171961113995541
112,0.26762459581852055
113,0.8065927635690484
114,0.5232107774337994
115,0.8818936188636426
116,0.4838340764993718
117,0.36273574626835287
118,0.45744469089194345
119,0.3802476555023507
120,0.7507286126933581
121,0.37417546373831057
122,0.8149943635181063
123,0.6866981205460317
124,0.5267467751582156
125,0.75343647352057
126,0.46016550272310514
127,0.6472483928176329
128,0.7362556861926373
129,0.44688447798452813
130,0.5454552418951857
131,0.7891577276205901
132,0.4984870612755342
133,0.6662368597769035
134,0.5594183229843689
135,0.6806284224254399
136,0.7318439949413194
137,0.7730212011638601
138,0.6986116393121501
139,0.4123729986889169
140,0.7947317684580578
141,0.7242781056813608
142,0.495675503440228
143,0.4575493049658812
144,0.36812060788712747
145,0.5928461235361202
146,0.38652812554000876
147,0.2980897301585687
148,0.7328617359174256
149,0.3867996403023531
150,0.7677706130086258
151,0.6410447899991522
152,0.5170867553324948
153,0.6287205461122384
154,0.7548323933945348
155,0.7889737444761601
156,0.3508988772575987
157,0.47685280878324926
158,0.809260357600774
159,0.3106744036408532
160,0.44394832119860045
161,0.7271098136593539
162,0.3545428702524765
163,0.47233915488953165
164,0.5244144294532108
165,0.7273862148689356
166,0.8292851744936761
167,0.4227169543117673
168,0.8241454801268213
169,0.7623984498841875
170,0.3230721977839891
171,0.446781794690758
172,0.65513118750481
173,0.5868753798668991
174,0.7783727493462157
175,0.7178946510600277
176,0.4156609142976029
177,0.474323512380079
178,0.5292608426428593
179,0.3149867866811939
180,0.5716669959887112
181,0.8945265684861059
182,0.7558322726533867
183,0.3299624939325147
184,0.6859101856015312
185,0.29109172909870934
186,0.20894702651093347
187,0.6871098693342057
188,0.7813340009446896
189,0.404738483153233
190,0.4085153083394701
191,0.40622359315730705
192,0.4137446587440191
193,0.5840601732681968
194,0.6195479024136556
195,0.4408377988281092
196,0.8079615465548825
197,0.38589820615253545
198,0.3884037910560672
199,0.49738041727860666
200,0.47900227121690336
201,0.48704181633364335
202,0.2502455476448832
203,0.44825892239195125
204,0.38433182803337657
205,0.2532694080755674
206,0.5434670678510277
207,0.7326103720994609
208,0.4742132145432899
209,0.8210088203728276
210,0.572910173141591
211,0.7816191570591037
212,0.7974850584531415
213,0.6989987371687094
214,0.667132088473315
215,0.7683955168376713
216,0.43199137070964
217,0.3587321906278262
218,0.4627952180495544
219,0.8128517342708557
220,0.8002350378593552
221,0.6578595931957675
222,0.6103980978246373
223,0.3683560877389138
224,0.648850765101752
225,0.39049207781303297
226,0.6834047514050333
227,0.6589126661238454
228,0.35785489499770434
229,0.4674287370594053
230,0.6862615577061246
231,0.48272906628952716
232,0.46414933284615156
233,0.7180525451306906
234,0.5947121664130093
235,0.8394008154695374
236,0.6371982056381125
237,0.37251831780005445
238,0.6364028714421376
239,0.7978947717878674
240,0.7508183941925859
241,0.6691491565718828
242,0.5787169124466637
243,0.5169797610971197
244,0.7351419764801961
245,0.4125992274010279
246,0.24975916523926422
247,0.4277041068481395
248,0.39996527396470505
249,0.5855321602902094
250,0.2673962468446073
251,0.7521757044586573
252,0.5804752887037725
253,0.7776806947418535
254,0.6561546293274424
