Id,TARGET_5Yrs
0,0.49199140071868896
1,0.6606163382530212
2,0.7887354493141174
3,0.8363664746284485
4,0.5510668754577637
5,0.778782069683075
6,0.6075395345687866
7,0.5119518041610718
8,0.6701458096504211
9,0.3895794451236725
10,0.6925779581069946
11,0.8505127429962158
12,0.6568527817726135
13,0.7841499447822571
14,0.8666618466377258
15,0.8989506959915161
16,0.8084931373596191
17,0.6585420966148376
18,0.23024898767471313
19,0.7089124321937561
20,0.8445152640342712
21,0.8577277064323425
22,0.8244965076446533
23,0.3622860312461853
24,0.7885811924934387
25,0.7966224551200867
26,0.7252253890037537
27,0.8426497578620911
28,0.7776575684547424
29,0.6993308067321777
30,0.7341543436050415
31,0.6046930551528931
32,0.28862008452415466
33,0.4029322564601898
34,0.28377193212509155
35,0.35586750507354736
36,0.5410647988319397
37,0.5586246848106384
38,0.7174311876296997
39,0.7948740720748901
40,0.8204922080039978
41,0.5020039081573486
42,0.6914408802986145
43,0.6386646032333374
44,0.6418713927268982
45,0.6440728306770325
46,0.7417904138565063
47,0.5466060042381287
48,0.5501242280006409
49,0.5949859619140625
50,0.4750980734825134
51,0.5273877382278442
52,0.8190080523490906
53,0.3064741790294647
54,0.8425596952438354
55,0.5582888722419739
56,0.782612681388855
57,0.37515270709991455
58,0.728431224822998
59,0.9208922386169434
60,0.7803866863250732
61,0.6114960312843323
62,0.5166062712669373
63,0.7905910015106201
64,0.6986150741577148
65,0.3885411322116852
66,0.49690940976142883
67,0.450686514377594
68,0.443387895822525
69,0.7394266724586487
70,0.8704200387001038
71,0.6957072615623474
72,0.733288586139679
73,0.539028525352478
74,0.7180477380752563
75,0.5383628010749817
76,0.5605719089508057
77,0.5929186344146729
78,0.6741518378257751
79,0.8695383071899414
80,0.8393284678459167
81,0.7016749382019043
82,0.6972667574882507
83,0.6131414771080017
84,0.42548108100891113
85,0.35581639409065247
86,0.6173279881477356
87,0.4890477657318115
88,0.3740777373313904
89,0.703372061252594
90,0.6547397375106812
91,0.3494746685028076
92,0.750332236289978
93,0.7905291318893433
94,0.5882330536842346
95,0.8283287882804871
96,0.7825492024421692
97,0.8545528650283813
98,0.4576321244239807
99,0.7862949371337891
100,0.6344664692878723
101,0.7902312874794006
102,0.7663106322288513
103,0.8053582906723022
104,0.6168056130409241
105,0.6512092351913452
106,0.8063041567802429
107,0.29503026604652405
108,0.8458702564239502
109,0.3900092840194702
110,0.8594722151756287
111,0.6523876786231995
112,0.38964542746543884
113,0.7814061045646667
114,0.6356842517852783
115,0.8937678337097168
116,0.6022882461547852
117,0.44703975319862366
118,0.5735743641853333
119,0.5501149892807007
120,0.8322620391845703
121,0.38651907444000244
122,0.838745653629303
123,0.6283671259880066
124,0.5823951363563538
125,0.778590738773346
126,0.6269600987434387
127,0.7642590999603271
128,0.876681923866272
129,0.501140296459198
130,0.6295517086982727
131,0.7848222851753235
132,0.7046816349029541
133,0.6356803178787231
134,0.5470436811447144
135,0.778908908367157
136,0.8228289484977722
137,0.8605877757072449
138,0.7750571370124817
139,0.5365912318229675
140,0.7602856159210205
141,0.7315338253974915
142,0.5134975910186768
143,0.623315691947937
144,0.5557835102081299
145,0.7257348299026489
146,0.31041038036346436
147,0.4908207654953003
148,0.847521960735321
149,0.44742679595947266
